Killer Ratings;SHOW;11;2019;50;[documentation, crime];1;7.6;1671
The Last Kids on Earth;SHOW;4;2019;58;[animation, comedy, family, horror, scifi];4;7.3;1293
#blackAF;SHOW;11;2020;35;[comedy];1;0;0
Japan Sinks: 2020;SHOW;1;2020;26;[action, scifi, animation, drama];1;6.4;2922
An Easy Girl;MOVIE;8;2019;92;[comedy, drama, european];0;5.6;4911
9to5: The Story of A Movement;MOVIE;7;2020;89;[documentation, history];0;7.4;228
Lenox Hill;SHOW;1;2020;50;[documentation];1;8.7;2276
The Alcàsser Murders;SHOW;1;2019;61;[documentation, crime];1;7.1;2127
We Are the Wave;SHOW;3;2019;49;[drama];1;6.2;2637
The Lost Husband;MOVIE;5;2020;109;[romance, drama];0;6.1;4578
The Possessed;SHOW;2;2020;9;[thriller, horror];1;5.7;882
Made You Look: A True Story About Fake Art;MOVIE;9;2020;96;[documentation, crime];0;0.7;4111
Screwball;MOVIE;8;2019;105;[documentation, history];0;7.1;1678
Holidate;MOVIE;4;2020;103;[romance, comedy];0;6.1;61924
The Wedding Guest;MOVIE;10;2019;94;[thriller];0;5.8;5480
Ne Zha;MOVIE;10;2019;110;[fantasy];0;0;0
Only;MOVIE;7;2020;98;[romance, horror, thriller, drama, action, family];0;0;0
Then Came You;MOVIE;5;2019;93;[comedy, drama];0;6.9;12356
Kevin Hart: Dont F**k This Up;SHOW;10;2019;40;[documentation];1;6.4;2009
Hannah Gadsby: Douglas;MOVIE;10;2020;72;[comedy];0;0;0
Brené Brown: The Call to Courage;MOVIE;12;2019;76;[documentation, drama];0;7.7;1516
Touch Your Heart;SHOW;4;2019;63;[comedy, drama, romance];1;7.7;3046
Anthony Jeselnik: Fire in the Maternity Ward;MOVIE;4;2019;64;[comedy];0;7.2;3547
Vagabond;SHOW;5;2019;61;[drama, action, thriller, romance];1;8.2;7544
The Duchess;SHOW;9;2020;23;[drama, comedy];1;0;0
John Mulaney & The Sack Lunch Bunch;MOVIE;4;2019;70;[comedy, family, music];0;7.4;3498
Amy Schumer: Growing;MOVIE;6;2019;61;[comedy];0;5.4;3812
Dont Listen;MOVIE;9;2020;98;[thriller, horror, european];0;0;0
Otherhood;MOVIE;2;2019;100;[comedy];0;6.1;11048
Twin Murders: The Silence of the White City;MOVIE;7;2019;110;[crime, drama, horror, thriller, action, european];0;5.3;5251
Jingle Jangle: A Christmas Journey;MOVIE;6;2020;122;[music, family, fantasy];0;6.5;18274
Night on Earth;SHOW;11;2020;45;[documentation];1;0;0
Love 101;SHOW;6;2020;46;[comedy, drama, romance];2;7.5;13797
The Big Flower Fight;SHOW;2;2020;39;[reality];1;7.4;1178
Wizards: Tales of Arcadia;SHOW;12;2020;24;[action, scifi];1;0;0
Lovestruck in the City;SHOW;8;2020;30;[drama, romance];1;7.7;2129
Hospital Playlist;SHOW;12;2020;90;[comedy, drama];2;8.8;4836
Diagnosis;SHOW;4;2019;47;[documentation, reality];2;0;0
Framing John DeLorean;MOVIE;2;2019;109;[drama, documentation];0;6.5;2287
A Cinderella Story: Christmas Wish;MOVIE;2;2019;93;[romance];0;5.3;0
A Sun;MOVIE;10;2019;156;[drama];0;0;0
How to Fix a Drug Scandal;SHOW;7;2020;53;[crime, documentation];1;0.7;3232
Inside Man: Most Wanted;MOVIE;5;2019;106;[thriller, action, crime];0;5.6;3927
Dream Home Makeover;SHOW;3;2020;27;[reality];2;5.5;1078
Dance of the Forty One;MOVIE;1;2020;99;[drama, history];0;6.8;4236
The Kissing Booth 2;MOVIE;4;2020;134;[comedy, romance];0;5.7;30310
Ricky Zoom;SHOW;8;2019;12;[animation, family];2;6.3;90
The Barrier;SHOW;6;2020;52;[scifi, fantasy, thriller, action, drama, war];1;6.8;3447
Power Players;SHOW;6;2019;11;[scifi, animation, action, comedy, fantasy];1;5.9;84
Definition Please;MOVIE;8;2020;91;[drama, comedy];0;5.5;157
Unknown Origins;MOVIE;1;2020;96;[thriller, comedy, action, crime, drama];0;6.1;6732
Fast & Furious Spy Racers;SHOW;2;2019;26;[comedy, crime, drama, family, animation, action];6;5.7;1444
Ashley Garcia: Genius in Love;SHOW;10;2020;30;[comedy];3;6.8;1183
Coven;MOVIE;4;2020;92;[drama, history, thriller, horror, action];0;6.4;4598
Nadiya Bakes;SHOW;5;2020;29;[documentation];1;0;0
Falling Inn Love;MOVIE;8;2019;98;[comedy, romance];0;5.6;19091
Nate Bargatze: The Tennessee Kid;MOVIE;10;2019;60;[comedy];0;7.6;1798
Extracurricular;SHOW;10;2020;54;[drama];1;0;0
Dangerous Lies;MOVIE;8;2020;96;[thriller, horror, drama, comedy, crime];0;5.3;16731
Get Even;SHOW;9;2020;29;[drama];1;0;0
Human Nature;MOVIE;5;2019;107;[documentation, thriller];0;7.7;1541
Beats;MOVIE;1;2019;109;[drama];0;6.3;5122
Run On;SHOW;4;2020;70;[drama];1;0;0
A Secret Love;MOVIE;10;2020;83;[documentation, drama];0;7.8;4334
Earthquake Bird;MOVIE;4;2019;107;[romance, thriller, crime, drama];0;5.9;14154
LEGO Marvel Spider-Man: Vexed by Venom;MOVIE;1;2019;25;[animation, action, comedy, family];0;5.6;290
The Playbook;SHOW;4;2020;44;[documentation, sport];1;7.4;1360
The Hard Way;MOVIE;10;2019;92;[action];0;4.8;3171
Cut Throat City;MOVIE;11;2020;123;[crime, thriller, action, drama];0;4.8;2521
Family Business;SHOW;11;2019;47;[comedy, family];3;7.4;3907
Tigertail;MOVIE;4;2020;91;[drama];0;6.6;3540
Babies;SHOW;5;2020;38;[documentation, reality];2;0;0
Knock Down the House;MOVIE;7;2019;86;[documentation];0;7.1;12418
We Are the Champions;SHOW;11;2020;29;[documentation];1;7.1;1379
My First First Love;SHOW;1;2019;52;[drama];2;7.5;2163
Jim Jefferies: Intolerant;MOVIE;8;2020;66;[comedy];0;7.2;2764
Dragons Dogma;SHOW;7;2020;28;[scifi, animation];1;0;0
Your Name Engraved Herein;MOVIE;7;2020;118;[drama, romance];0;7.3;5628
Alien Worlds;SHOW;4;2020;44;[documentation, animation, scifi];1;6.5;3509
Dolly Parton: Here I Am;MOVIE;11;2019;89;[music, documentation];0;7.3;1467
The InBESTigators;SHOW;3;2019;19;[crime, family, comedy];2;8.1;783
Criminal: France;SHOW;9;2019;26;[crime];1;0;0
The Circle France;SHOW;1;2020;50;[reality];1;7.4;692
Desperados;MOVIE;11;2020;105;[comedy, romance];0;5.2;10030
AJ and the Queen;SHOW;1;2020;52;[comedy, drama];1;7.4;7961
David Foster: Off the Record;MOVIE;8;2019;98;[documentation];0;6.9;552
Mythomaniac;SHOW;9;2019;46;[comedy, drama];2;6.7;1274
Watchman;MOVIE;6;2019;140;[thriller];0;0;0
The American Barbecue Showdown;SHOW;11;2020;43;[reality];1;7.1;1151
Freaks – Youre One of Us;MOVIE;1;2020;93;[thriller, fantasy, scifi, action, drama];0;5.4;5809
History 101;SHOW;12;2020;22;[documentation, history];1;6.8;4031
Michelle Wolf: Joke Show;MOVIE;5;2019;59;[comedy];0;7.2;1571
Twice Upon a Time;SHOW;5;2019;48;[scifi, thriller, drama, romance, comedy];1;6.3;987
The Edge of All We Know;MOVIE;5;2020;99;[documentation];0;6.6;2288
Have a Good Trip: Adventures in Psychedelics;MOVIE;6;2020;85;[documentation, comedy];0;6.8;7578
Sebastian Maniscalco: Stay Hungry;MOVIE;4;2019;65;[comedy];0;7.1;1295
Lunatics;SHOW;12;2019;36;[comedy];1;6.6;3136
The Knight Before Christmas;MOVIE;6;2019;92;[drama, fantasy, romance, comedy];0;5.5;17762
Silver Skates;MOVIE;2;2020;136;[romance, family, history, drama];0;7.1;5774
Chefs Table: BBQ;SHOW;6;2020;45;[documentation];1;7.8;981
Time to Hunt;MOVIE;12;2020;135;[drama, scifi, thriller, action, crime];0;6.3;5392
Blood & Water;SHOW;12;2020;48;[drama];2;0;0
System Crasher;MOVIE;5;2019;118;[drama, european];0;7.8;12699
Who Killed Little Gregory?;SHOW;1;2019;60;[crime, drama, documentation, thriller];1;7.4;2908
Beyblade Burst Surge;SHOW;10;2020;23;[animation];1;0;0
Hyperdrive;SHOW;7;2019;48;[reality];1;0;0
Homecoming: A Film by Beyoncé;MOVIE;10;2019;137;[music, documentation];0;7.4;7013
Schulz Saves America;SHOW;7;2020;17;[comedy];1;7.3;1069
Nikki Glaser: Bangin;MOVIE;9;2019;63;[comedy];0;6.1;1629
Criminal: Germany;SHOW;1;2019;44;[drama, crime];1;7.7;5108
Beyblade Burst Rise;SHOW;3;2019;0;[action, scifi, sport, thriller, animation, fantasy];1;5.7;156
Sergio;MOVIE;4;2020;118;[drama, history, romance, documentation];0;6.2;9619
Mosul;MOVIE;9;2019;86;[drama];0;0;0
Heaven Officials Blessing;SHOW;1;2020;24;[action, scifi, animation];1;8.3;1349
Girls from Ipanema;SHOW;9;2019;57;[drama, romance];2;7.8;3423
Brother;MOVIE;12;2019;96;[drama, european];0;6.7;1054
Do Do Sol Sol La La Sol;SHOW;10;2020;60;[comedy, drama, music, romance];1;7.4;1465
The Operative;MOVIE;5;2019;116;[thriller, action, drama];0;5.7;6099
ReMastered: The Two Killings of Sam Cooke;MOVIE;9;2019;74;[documentation, music];0;7.2;2231
Love Wedding Repeat;MOVIE;9;2020;100;[romance, comedy];0;5.5;20033
Gather;MOVIE;3;2020;74;[documentation];0;7.8;196
All For Love;SHOW;9;2020;47;[unknown];1;0;0
The Silence of the Marsh;MOVIE;3;2019;92;[thriller, european];0;0;0
The Show Must Go On: The Queen + Adam Lambert Story;MOVIE;8;2019;81;[documentation, music];0;7.8;1923
Iron Fists and Kung Fu Kicks;MOVIE;12;2019;108;[documentation, history];0;6.6;1146
Taj Mahal 1989;SHOW;2;2020;34;[drama, comedy, romance];1;7.4;1522
Benchwarmers 2: Breaking Balls;MOVIE;1;2019;90;[comedy, sport];0;4.1;947
Im No Longer Here;MOVIE;4;2019;112;[drama];0;7.3;7727
Glow Up: Britains Next Make-Up Star;SHOW;2;2019;54;[reality];4;6.8;1975
Rockos Modern Life: Static Cling;MOVIE;6;2019;45;[comedy, animation, fantasy, scifi, action, family];0;6.9;3820
Dear Mother;MOVIE;8;2020;98;[comedy, drama];0;5.8;1195
Rising High;MOVIE;12;2020;94;[comedy, drama];0;5.9;4905
Magical Andes;SHOW;3;2019;35;[documentation];2;7.8;523
Dragons: Rescue Riders;SHOW;12;2019;24;[animation, action, comedy, family, fantasy, scifi];2;5.9;304
My Perfect Landing;SHOW;1;2020;25;[family];1;6.6;161
Uncorked;MOVIE;5;2020;104;[drama, comedy];0;6.4;5414
The Crowned Clown;SHOW;7;2019;75;[action, history, romance, drama];1;0.8;880
Mr. Iglesias;SHOW;12;2019;29;[comedy];3;7.1;6703
Undercover Brother 2;MOVIE;3;2019;85;[action, comedy];0;3.4;670
Crime Diaries: Night Out;SHOW;9;2019;45;[crime];1;7.3;850
Pets United;MOVIE;12;2019;89;[comedy, animation];0;3.7;2677
Under the Eiffel Tower;MOVIE;5;2019;87;[romance, comedy];0;5.4;992
Awake: The Million Dollar Game;SHOW;9;2019;42;[reality];1;5.9;759
Oktoberfest: Beer & Blood;SHOW;4;2020;48;[drama, history, thriller];1;6.8;2119
Dragons: Rescue Riders: Secrets of the Songwing;MOVIE;8;2020;46;[animation, action, comedy, family, fantasy];0;5.1;175
All My Friends Are Dead;MOVIE;1;2020;95;[thriller, drama, comedy, crime];0;5.8;6126
SAINT SEIYA: Knights of the Zodiac;SHOW;12;2019;25;[scifi, action, animation, fantasy];2;4.5;1808
Holiday in the Wild;MOVIE;2;2019;85;[romance, comedy, drama];0;6.1;15053
Hache;SHOW;1;2019;45;[crime, drama, thriller];2;6.5;1610
LEGO Marvel Avengers: Climate Conundrum;SHOW;7;2020;22;[action, animation];1;6.6;65
Bert Kreischer: Hey Big Boy;MOVIE;12;2020;62;[comedy];0;0.7;1913
Ronny Chieng: Asian Comedian Destroys America!;MOVIE;9;2019;63;[comedy];0;7.4;3077
The Edge of Democracy;MOVIE;3;2019;121;[documentation, history];0;7.2;14605
Sextuplets;MOVIE;12;2019;97;[comedy];0;4.4;8380
Legacy of Lies;MOVIE;4;2020;101;[thriller, action];0;0.5;3307
The Chosen One;SHOW;10;2019;27;[thriller, drama];2;5.7;661
Mystic Pop-up Bar;SHOW;1;2020;69;[scifi, comedy, fantasy];1;0.8;1977
Big Timber;SHOW;3;2020;45;[reality];2;6.5;577
M8 - When Death Rescues Life;MOVIE;9;2019;84;[drama, thriller];0;0.7;608
Carmel: Who Killed Maria Marta?;SHOW;6;2020;58;[crime, documentation];1;0.7;2375
Morphle;SHOW;12;2019;6;[animation, family];5;5.1;77
Taco Chronicles;SHOW;2;2019;30;[documentation];2;0;0
Women of the Night;SHOW;2;2019;47;[crime, drama];2;6.3;871
Guilty;MOVIE;3;2020;119;[thriller];0;0;0
Go!;MOVIE;3;2020;103;[family, sport];0;5.9;2723
100 Humans: Lifes Questions. Answered.;SHOW;9;2020;37;[documentation, reality];1;5.7;3958
Nobodys Looking;SHOW;7;2019;20;[comedy, drama, fantasy];1;7.7;1956
Seven;MOVIE;7;2019;113;[drama];0;7.5;29
(Un)Well;SHOW;5;2020;52;[reality, documentation];1;6.4;1041
Heroes of Goo Jit Zu;SHOW;7;2019;12;[animation, action, comedy, scifi];1;7.5;23
Miracle in Cell No. 7;MOVIE;1;2019;132;[drama];0;8.2;46939
Lady Driver;MOVIE;2;2020;104;[drama, sport];0;5.8;1463
The Last Word;SHOW;2;2020;45;[comedy, drama];1;0.7;948
Captain Underpants: Mega Blissmas;MOVIE;12;2020;46;[comedy, animation, family];0;5.3;155
Broken;SHOW;12;2019;59;[documentation];1;0;0
The Innocence Files;SHOW;10;2020;64;[documentation, crime, drama];1;0.8;2622
Furie;MOVIE;4;2019;98;[thriller, drama, horror];0;5.6;2731
Mortel;SHOW;3;2019;52;[fantasy, horror, scifi, crime, drama];2;6.5;1390
Hard Kill;MOVIE;6;2020;98;[thriller, action];0;3.4;19728
Next in Fashion;SHOW;3;2020;51;[reality];1;7.3;3572
Losers;SHOW;8;2019;8;[documentation, sport, comedy, european];1;7.6;1741
Kota Factory;SHOW;9;2019;42;[drama, comedy];2;9.3;66985
1994;SHOW;12;2019;178;[documentation, history];1;7.5;514
The School Nurse Files;SHOW;4;2020;51;[scifi, comedy, drama, fantasy];1;6.4;1147
Work It;MOVIE;10;2020;93;[music, comedy];0;6.1;12828
Ultras;MOVIE;4;2020;109;[drama];0;6.2;4831
Bethany Hamilton: Unstoppable;MOVIE;1;2019;99;[documentation, sport];0;7.4;705
Jungle Beat: The Movie;MOVIE;8;2020;84;[scifi, fantasy, animation, comedy, family];0;5.5;983
Monarca;SHOW;3;2019;44;[drama];2;7.8;3210
Les de lhoquei;SHOW;1;2019;50;[sport, drama];2;6.8;429
The Binding;MOVIE;1;2020;93;[drama, thriller, horror];0;4.8;4145
If Anything Happens I Love You;MOVIE;11;2020;12;[drama];0;0;0
Residue;MOVIE;11;2020;90;[drama];0;6.5;570
La Línea: Shadow of Narco;SHOW;3;2020;30;[crime, documentation];1;6.4;386
The Witcher: A Look Inside the Episodes;SHOW;12;2020;6;[documentation];1;7.1;151
Feel the Beat;MOVIE;7;2020;107;[drama, comedy, family];0;6.3;10749
Debt Collectors;MOVIE;6;2020;97;[comedy, action];0;5.7;4230
Ella Fitzgerald: Just One of Those Things;MOVIE;7;2019;89;[music, documentation];0;6.9;413
All Together Now;MOVIE;3;2020;92;[drama];0;6.5;4182
Coffee & Kareem;MOVIE;8;2020;88;[action, comedy, crime];0;5.1;13469
Gigantosaurus;SHOW;11;2019;13;[animation];3;6.9;159
Fortune Feimster: Sweet & Salty;MOVIE;9;2020;61;[comedy, drama];0;6.9;949
Family Reunion;SHOW;1;2019;29;[family, comedy];5;6.4;2576
Tom Segura: Ball Hog;MOVIE;10;2020;70;[comedy];0;7.3;2848
Record of Youth;SHOW;8;2020;73;[drama, romance];1;7.3;2278
Dark Forces;MOVIE;10;2020;81;[thriller, horror, action];0;2.7;586
The Hater;MOVIE;5;2020;135;[drama, european];0;0;0
Offering to the Storm;MOVIE;5;2020;139;[crime, thriller, european];0;6.2;6215
You Cannot Hide;SHOW;2;2019;45;[action, crime];1;6.4;1098
The Minions of Midas;SHOW;12;2020;53;[crime, drama, thriller];1;6.6;4065
Hoops;SHOW;5;2020;30;[comedy];1;0;0
Unstoppable;SHOW;12;2020;34;[drama, documentation];1;0;0
Elisa & Marcela;MOVIE;7;2019;118;[romance, drama, european];0;6.6;4593
18 Presents;MOVIE;3;2020;114;[fantasy, drama, european];0;6.9;3739
Rose Island;MOVIE;11;2020;117;[drama, comedy];0;0.7;20019
Oprah Winfrey Presents: When They See Us Now;MOVIE;12;2019;61;[documentation];0;7.8;2341
Osmosis;SHOW;8;2019;42;[scifi, romance];1;5.8;3003
Drug Squad: Costa del Sol;SHOW;8;2019;68;[action, thriller, drama, romance];1;6.8;554
Sky High;MOVIE;2;2020;121;[crime, thriller, drama, action, european];0;5.6;3465
Twelve Forever;SHOW;9;2019;22;[animation, action, comedy, family, fantasy];1;6.6;664
Funan;MOVIE;10;2019;84;[drama, war, animation, history, european];0;6.9;916
Circus of Books;MOVIE;1;2019;92;[documentation, history];0;7.1;4571
Jinn;SHOW;11;2019;32;[scifi, drama, fantasy, horror, thriller];1;3.5;10043
Wheels of Fortune;MOVIE;4;2020;107;[comedy];0;5.3;777
She;SHOW;9;2020;33;[drama];1;0;0
The Grizzlies;MOVIE;12;2019;106;[drama, sport];0;7.5;2012
Jo Koy: In His Elements;MOVIE;7;2020;55;[comedy];0;5.4;469
Jenny Slate: Stage Fright;MOVIE;4;2019;66;[comedy, reality];0;5.8;1268
Her Mothers Killer;SHOW;1;2020;44;[drama];1;0;0
Always a Witch;SHOW;2;2019;40;[scifi, drama, fantasy];2;6.3;2406
My Holo Love;SHOW;8;2020;57;[scifi, drama, romance];1;7.6;2401
Flavorful Origins;SHOW;9;2019;12;[documentation];4;7.6;592
Yankee;SHOW;8;2019;40;[drama];1;5.9;687
Omniscient;SHOW;10;2020;47;[scifi, drama, thriller];1;6.5;2089
Seis Manos;SHOW;5;2019;26;[drama, fantasy, animation, action, crime];1;7.1;1573
The F**k-It List;MOVIE;1;2020;103;[comedy];0;5.1;5866
Apache: The Life of Carlos Tevez;SHOW;6;2019;45;[drama, sport, thriller, crime];1;7.3;1582
Jerry Seinfeld: 23 Hours to Kill;MOVIE;1;2020;60;[comedy];0;6.7;5061
You vs. Wild;SHOW;9;2019;20;[action, reality];2;6.6;2570
Immigration Nation;SHOW;10;2020;62;[documentation];1;7.4;1096
The Cabin with Bert Kreischer;SHOW;8;2020;27;[reality, comedy];1;6.6;1637
ZZ Top: That Little Ol Band from Texas;MOVIE;6;2019;91;[documentation, music];0;7.5;1692
Super Deluxe;MOVIE;3;2019;176;[thriller, action, comedy, crime, drama];0;8.4;13680
The Speed Cubers;MOVIE;2;2020;39;[documentation];0;0;0
The Stranded;SHOW;9;2019;49;[drama, action];1;6.2;1241
Who Killed Malcolm X?;SHOW;4;2019;45;[crime, history, documentation];1;7.5;2125
Pandemic: How to Prevent an Outbreak;SHOW;4;2020;49;[documentation];1;6.3;2759
Curon;SHOW;11;2020;49;[scifi];1;0;0
Villain;MOVIE;11;2020;97;[drama, thriller, action, crime];0;5.9;3243
Kissing Game;SHOW;2;2020;40;[drama];1;0;0
Rogue City;MOVIE;2;2020;116;[thriller];0;0;0
Luna Nera;SHOW;11;2020;45;[drama, fantasy, thriller, scifi];1;0.6;2883
Reality Z;SHOW;11;2020;31;[comedy, horror, scifi];1;5.6;2437
The Least Expected Day: Inside the Movistar Team 2019;SHOW;9;2020;31;[documentation, sport];3;7.4;756
Rookie Historian Goo Hae-Ryung;SHOW;9;2019;41;[romance, comedy, drama, history];1;8.2;1937
Delhi crime;SHOW;3;2019;27;[drama, crime];1;8.5;18732
The Surgeons Cut;SHOW;4;2020;50;[documentation];1;8.5;1010
Larry the Cable Guy: Remain Seated;MOVIE;2;2020;67;[comedy];0;6.6;258
Seth Meyers: Lobby Baby;MOVIE;10;2019;61;[comedy];0;7.4;2542
Can You Hear Me?;SHOW;2;2019;22;[drama, comedy];3;7.6;688
Svaha: The Sixth Finger;MOVIE;6;2019;122;[thriller, crime, horror];0;6.2;3762
BREAK IT ALL: The History of Rock in Latin America;SHOW;1;2020;50;[documentation, music];1;7.6;1215
World Famous Lover;MOVIE;10;2020;156;[romance, drama];0;0.5;3130
Bulbbul;MOVIE;12;2020;94;[fantasy, horror, drama];0;6.5;11654
Terrace House: Tokyo 2019-2020;SHOW;9;2019;46;[reality, drama];4;7.4;691
Queen Sono;SHOW;4;2020;89;[drama, thriller, action, crime];2;5.9;1226
The Goop Lab;SHOW;2;2020;33;[documentation, reality];1;2.5;3306
Money Heist: The Phenomenon;MOVIE;3;2020;57;[documentation];0;7.4;3419
Gold Statue;MOVIE;7;2019;145;[comedy, drama];0;6.2;52
The Great Heist;SHOW;10;2020;44;[drama, thriller, crime];1;7.3;2528
The Present;MOVIE;3;2020;24;[drama];0;0;0
Burning Cane;MOVIE;1;2019;77;[drama];0;5.5;630
My Country: The New Age;SHOW;9;2019;75;[action];1;0;0
Pup Academy;SHOW;9;2019;26;[family];2;6.6;498
The Kings Avatar;SHOW;4;2019;36;[action, fantasy];1;8.2;1042
Worlds Most Wanted;SHOW;6;2020;45;[crime, documentation];1;7.1;2481
Gabriel Iglesias: One Show Fits All;MOVIE;12;2019;90;[comedy, documentation];0;7.2;1793
Street Food;SHOW;12;2019;37;[documentation];2;7.9;2712
Into the Beat;MOVIE;12;2020;102;[drama, music, romance, european];0;5.3;1313
Home Game;SHOW;9;2020;29;[documentation, sport];1;0.7;841
The Unlisted;SHOW;10;2019;10;[family, scifi, thriller];1;6.7;899
Saaho;MOVIE;1;2019;171;[thriller, action, crime, drama, romance];0;5.5;18554
Game Over;MOVIE;6;2019;102;[thriller, drama, scifi];0;0.7;7297
45 RPM;SHOW;10;2019;57;[drama, music];1;7.2;497
Trailer Park Boys: The Animated Series;SHOW;4;2019;25;[animation, comedy];2;7.6;2854
El Dragón: Return of a Warrior;SHOW;10;2019;53;[action, drama];2;6.8;1853
Malibu Rescue: The Series;SHOW;6;2019;26;[comedy, action, family];1;5.4;979
A Kid from Coney Island;MOVIE;12;2019;89;[documentation, sport];0;0.7;536
A Remarkable Tale;MOVIE;11;2019;93;[comedy, drama, european];0;5.3;1159
The Club;SHOW;10;2019;34;[comedy, drama];1;0;0
Michael McIntyre: Showman;MOVIE;1;2020;62;[comedy];0;7.1;1219
Sneakerheads;SHOW;8;2020;28;[comedy];1;0;0
Jezebel;MOVIE;3;2020;88;[drama];0;6.9;1304
Trouble;MOVIE;8;2019;87;[comedy, family, music, animation];0;5.8;3187
U Turn;MOVIE;7;2020;98;[horror, thriller];0;4.3;268
Patria;MOVIE;8;2019;89;[documentation, history];0;7.2;102
A Love Song for Latasha;MOVIE;2;2019;18;[documentation];0;0;0
Dave Chappelle: The Kennedy Center Mark Twain Prize;MOVIE;12;2020;86;[comedy];0;0;0
Private Lives;SHOW;2;2020;67;[action, thriller, drama, crime, romance];1;6.7;595
Rising Phoenix;MOVIE;4;2020;105;[documentation, sport];0;8.1;1659
Win the Wilderness: Alaska;SHOW;9;2020;59;[documentation, reality];1;6.9;724
7SEEDS;SHOW;1;2019;25;[scifi, drama, animation, action, horror, romance];2;6.3;1378
NiNoKuni;MOVIE;4;2019;106;[fantasy, animation, action, family, romance];0;6.1;3296
Jamtara – Sabka Number Ayega;SHOW;2;2020;29;[drama, crime];1;7.3;6165
Mucho Mucho Amor: The Legend of Walter Mercado;MOVIE;4;2020;96;[documentation];0;7.3;3251
Hyena;SHOW;7;2020;60;[drama, romance];1;7.7;765
Stolen Away;SHOW;12;2020;48;[thriller, action, crime, drama];1;7.1;2314
The Main Event;MOVIE;7;2020;102;[comedy, action, family, fantasy, sport];0;4.8;2279
Cagaster of an Insect Cage;SHOW;6;2020;26;[scifi];1;0;0
Search: WWW;SHOW;5;2019;72;[comedy, drama, romance];1;7.9;1308
Jack Whitehall: Im Only Joking;MOVIE;3;2020;58;[comedy];0;6.6;1468
Hook;SHOW;10;2020;43;[drama, romance, sport];1;6.5;25
I Hear You;SHOW;2;2019;45;[drama, comedy, romance];1;7.3;560
Leila;SHOW;12;2019;46;[war, scifi, drama];1;4.7;8796
Violet Evergarden: Eternity and the Auto Memories Doll;MOVIE;1;2019;90;[family, animation, drama, fantasy];0;7.4;4503
Operation Christmas Drop;MOVIE;1;2020;95;[romance, comedy, family];0;5.8;11329
Merry Happy Whatever;SHOW;10;2019;26;[comedy];1;6.4;4542
Ek Ladki Ko Dekha Toh Aisa Laga;MOVIE;9;2019;121;[drama, romance, comedy];0;5.6;4288
